0,0,0,0
5,0,0,0
5,1,0,0
0,1,0,0
0.25,0,-1.08887742,-0.7533263074
0.5,0,-1.799789161,-1.847863933
0.75,0,-2.258648877,-3.213514575
1,0,-2.476658179,-4.729070824
1.25,0,-2.466868588,-6.269696161
1.5,0,-2.250086421,-7.716816145
1.75,0,-1.855288708,-8.964191765
2,0,-1.319122536,-9.922969812
2.25,0,-0.6847365768,-10.52610797
2.5,0,3.101098321e-12,-10.73187674
2.75,0,0.6847365769,-10.52610797
3,0,1.319122536,-9.922969812
3.25,0,1.855288708,-8.964191764
3.5,0,2.250086421,-7.716816145
3.75,0,2.466868588,-6.269696161
4,0,2.476658179,-4.729070824
4.25,0,2.258648877,-3.213514575
4.5,0,1.799789161,-1.847863933
4.75,0,1.08887742,-0.7533263073
0.05,0,-0.293550369,-0.1332893912
0.1,0,-0.5192132763,-0.2671021808
0.15,0,-0.7242963045,-0.4136183571
0.2,0,-0.9138866714,-0.5757776049
0.3,0,-1.252370177,-0.9451820648
0.35,0,-1.404834733,-1.151503754
0.4,0,-1.546728452,-1.371223543
0.45,0,-1.678319293,-1.603640574
0.55,0,-1.911260679,-2.103022761
0.6,0,-2.012816373,-2.368133561
0.65,0,-2.104524274,-2.642248304
0.7,0,-2.186447032,-2.924375121
0.8,0,-2.321200361,-3.508657228
0.85,0,-2.374180977,-3.808793481
0.9,0,-2.417680889,-4.112911562
0.95,0,-2.451801899,-4.420004368
1.05,0,-2.492376669,-5.039118683
1.1,0,-2.499097275,-5.349166331
1.15,0,-2.496973058,-5.658245092
1.2,0,-2.486170309,-5.965400902
1.3,0,-2.439260745,-6.570211466
1.35,0,-2.403552853,-6.866047309
1.4,0,-2.35996416,-7.156325736
1.45,0,-2.308726957,-7.440191995
1.55,0,-2.184300436,-7.985394651
1.6,0,-2.111639313,-8.245151933
1.65,0,-2.03238554,-8.495341896
1.7,0,-1.946833421,-8.735249415
1.8,0,-1.758068188,-9.181520025
1.85,0,-1.655499203,-9.386620408
1.9,0,-1.547919162,-9.578915539
1.95,0,-1.435674988,-9.75786567
2.05,0,-1.198625993,-10.07376682
2.1,0,-1.074557206,-10.20983637
2.15,0,-0.9472950262,-10.33079989
2.2,0,-0.8172245859,-10.43632133
2.3,0,-0.5502264997,-10.59991101
2.35,0,-0.4140938835,-10.65752612
2.4,0,-0.2767415076,-10.69879392
2.45,0,-0.1385745933,-10.72360032
2.55,0,0.1385745933,-10.72360032
2.6,0,0.2767415076,-10.69879392
2.65,0,0.4140938836,-10.65752612
2.7,0,0.5502264998,-10.59991101
2.8,0,0.8172245859,-10.43632133
2.85,0,0.9472950262,-10.33079989
2.9,0,1.074557206,-10.20983637
2.95,0,1.198625993,-10.07376682
3.05,0,1.435674988,-9.75786567
3.1,0,1.547919162,-9.578915539
3.15,0,1.655499203,-9.386620408
3.2,0,1.758068188,-9.181520025
3.3,0,1.946833421,-8.735249415
3.35,0,2.03238554,-8.495341896
3.4,0,2.111639313,-8.245151933
3.45,0,2.184300436,-7.985394651
3.55,0,2.308726957,-7.440191995
3.6,0,2.35996416,-7.156325736
3.65,0,2.403552853,-6.866047309
3.7,0,2.439260745,-6.570211466
3.8,0,2.486170309,-5.965400902
3.85,0,2.496973058,-5.658245092
3.9,0,2.499097275,-5.349166331
3.95,0,2.492376669,-5.039118683
4.05,0,2.451801899,-4.420004368
4.1,0,2.417680889,-4.112911562
4.15,0,2.374180977,-3.808793481
4.2,0,2.321200361,-3.508657228
4.3,0,2.186447032,-2.924375121
4.35,0,2.104524274,-2.642248304
4.4,0,2.012816373,-2.368133561
4.45,0,1.911260679,-2.103022761
4.55,0,1.678319293,-1.603640574
4.6,0,1.546728452,-1.371223543
4.65,0,1.404834733,-1.151503754
4.7,0,1.252370177,-0.9451820648
4.8,0,0.9138866713,-0.5757776049
4.85,0,0.7242963045,-0.4136183571
4.9,0,0.5192132763,-0.2671021808
4.95,0,0.293550369,-0.1332893912
5,0.25,0,0
5,0.5,0,0
5,0.75,0,0
5,0.05,0,0
5,0.1,0,0
5,0.15,0,0
5,0.2,0,0
5,0.3,0,0
5,0.35,0,0
5,0.4,0,0
5,0.45,0,0
5,0.55,0,0
5,0.6,0,0
5,0.65,0,0
5,0.7,0,0
5,0.8,0,0
5,0.85,0,0
5,0.9,0,0
5,0.95,0,0
4.75,1,-1.086786445,-0.7582235381
4.5,1,-1.796533948,-1.872196953
4.25,1,-2.254387247,-3.268857782
4,1,-2.471697541,-4.823624436
3.75,1,-2.461653385,-6.407726861
3.5,1,-2.245118977,-7.898318156
3.25,1,-1.851057601,-9.184905694
3,1,-1.316045823,-10.17480094
2.75,1,-0.683118302,-10.79791717
2.5,1,5.482311595e-13,-11.01056987
2.25,1,0.683118302,-10.79791717
2,1,1.316045823,-10.17480094
1.75,1,1.851057601,-9.184905694
1.5,1,2.245118977,-7.898318156
1.25,1,2.461653385,-6.407726861
1,1,2.471697541,-4.823624436
0.75,1,2.254387247,-3.268857782
0.5,1,1.796533948,-1.872196953
0.25,1,1.086786445,-0.7582235381
4.95,1,-0.2927609823,-0.1329356659
4.9,1,-0.5180024913,-0.2670734158
4.85,1,-0.7227144584,-0.4145967236
4.8,1,-0.9120367984,-0.5781275283
4.7,1,-1.249991916,-0.9521785054
4.65,1,-1.402288724,-1.161923183
4.6,1,-1.543785414,-1.385536025
4.55,1,-1.675263732,-1.621454995
