0,0,0,0
5,0,0,0
5,1,0,0
0,1,0,0
0.25,0,-1.256379086,-0.8130964186
0.5,0,-2.133448122,-2.038034809
0.75,0,-2.757842969,-3.624909719
1,0,-3.132944769,-5.458323789
1.25,0,-3.257410365,-7.415551515
1.5,0,-3.127640015,-9.371739574
1.75,0,-2.734820741,-11.19593234
2,0,-2.065821596,-12.73671744
2.25,0,-1.126314106,-13.80349452
2.5,0,6.280553232e-12,-14.19173997
2.75,0,1.126314106,-13.80349452
3,0,2.065821596,-12.73671744
3.25,0,2.734820741,-11.19593234
3.5,0,3.127640015,-9.371739574
3.75,0,3.257410365,-7.415551515
4,0,3.132944769,-5.458323789
4.25,0,2.757842969,-3.624909719
4.5,0,2.133448122,-2.038034809
4.75,0,1.256379086,-0.8130964186
0.05,0,-0.3302892651,-0.1443974028
0.1,0,-0.5884457928,-0.287129185
0.15,0,-0.826164187,-0.4441908538
0.2,0,-1.048550045,-0.6194817703
0.3,0,-1.452899367,-1.024151408
0.35,0,-1.638533808,-1.253043936
0.4,0,-1.813697703,-1.498764147
0.45,0,-1.978620915,-1.76070388
0.55,0,-2.278260962,-2.329949142
0.6,0,-2.413096135,-2.635510947
0.65,0,-2.537970118,-2.953824184
0.7,0,-2.65288674,-3.283942587
0.8,0,-2.85283244,-3.975755077
0.85,0,-2.937847079,-4.335503655
0.9,0,-3.012877743,-4.703172165
0.95,0,-3.077914179,-5.077774977
1.05,0,-3.177955866,-5.843828791
1.1,0,-3.212930934,-6.233298423
1.15,0,-3.237849614,-6.625739632
1.2,0,-3.252686576,-7.020156954
1.3,0,-3.251982108,-7.810919587
1.35,0,-3.236354204,-8.205250258
1.4,0,-3.210469053,-8.597522878
1.45,0,-3.174257871,-8.986703311
1.55,0,-3.070522326,-9.751556467
1.6,0,-3.002800019,-10.12504929
1.65,0,-2.924357659,-10.49107635
1.7,0,-2.835072793,-10.848451
1.8,0,-2.623483059,-11.53221728
1.85,0,-2.500957497,-11.85593122
1.9,0,-2.367173485,-12.16562185
1.95,0,-2.222110294,-12.45975499
2.05,0,-1.898456141,-12.9948202
2.1,0,-1.720294686,-13.23231968
2.15,0,-1.531770855,-13.44743786
2.2,0,-1.333504326,-13.63840282
2.3,0,-0.9112437374,-13.94110069
2.35,0,-0.6895419418,-14.04978114
2.4,0,-0.4626661757,-14.12833074
2.45,0,-0.2322375049,-14.17584015
2.55,0,0.2322375049,-14.17584015
2.6,0,0.4626661757,-14.12833074
2.65,0,0.6895419418,-14.04978114
2.7,0,0.9112437374,-13.94110069
2.8,0,1.333504326,-13.63840282
2.85,0,1.531770855,-13.44743786
2.9,0,1.720294686,-13.23231968
2.95,0,1.898456141,-12.9948202
3.05,0,2.222110294,-12.45975499
3.1,0,2.367173485,-12.16562185
3.15,0,2.500957497,-11.85593122
3.2,0,2.623483059,-11.53221728
3.3,0,2.835072793,-10.848451
3.35,0,2.924357659,-10.49107635
3.4,0,3.002800019,-10.12504929
3.45,0,3.070522326,-9.751556467
3.55,0,3.174257871,-8.986703311
3.6,0,3.210469053,-8.597522878
3.65,0,3.236354204,-8.205250258
3.7,0,3.251982108,-7.810919587
3.8,0,3.252686576,-7.020156954
3.85,0,3.237849614,-6.625739632
3.9,0,3.212930934,-6.233298423
3.95,0,3.177955866,-5.843828791
4.05,0,3.077914179,-5.077774977
4.1,0,3.012877743,-4.703172165
4.15,0,2.937847079,-4.335503655
4.2,0,2.85283244,-3.975755077
4.3,0,2.65288674,-3.283942587
4.35,0,2.537970118,-2.953824184
4.4,0,2.413096135,-2.635510947
4.45,0,2.278260962,-2.329949142
4.55,0,1.978620915,-1.76070388
4.6,0,1.813697703,-1.498764147
4.65,0,1.638533808,-1.253043936
4.7,0,1.452899367,-1.024151408
4.8,0,1.048550045,-0.6194817703
4.85,0,0.826164187,-0.4441908538
4.9,0,0.5884457928,-0.287129185
4.95,0,0.3302892651,-0.1443974028
5,0.25,0,0
5,0.5,0,0
5,0.75,0,0
5,0.05,0,0
5,0.1,0,0
5,0.15,0,0
5,0.2,0,0
5,0.3,0,0
5,0.35,0,0
5,0.4,0,0
5,0.45,0,0
5,0.55,0,0
5,0.6,0,0
5,0.65,0,0
5,0.7,0,0
5,0.8,0,0
5,0.85,0,0
5,0.9,0,0
5,0.95,0,0
4.75,1,-1.245858198,-0.8107518011
4.5,1,-2.113034931,-2.035084439
4.25,1,-2.727161096,-3.621360476
4,1,-3.091859388,-5.452990285
3.75,1,-3.207614423,-7.4056362
3.5,1,-3.077785123,-9.354210928
3.25,1,-2.712739769,-11.17907045
3,1,-2.13684713,-12.78764691
2.75,1,-1.406305277,-14.16534739
2.5,1,6.557734625e-12,-18.34999319
2.25,1,1.406305277,-14.16534739
2,1,2.13684713,-12.78764691
1.75,1,2.712739769,-11.17907045
1.5,1,3.077785123,-9.354210928
1.25,1,3.207614423,-7.4056362
1,1,3.091859388,-5.452990285
0.75,1,2.727161096,-3.621360476
0.5,1,2.113034931,-2.035084439
0.25,1,1.245858198,-0.8107518011
4.95,1,-0.3277605131,-0.1435057391
4.9,1,-0.5838528952,-0.2856939785
4.85,1,-0.8195701914,-0.4423686341
4.8,1,-1.039981989,-0.6173644234
4.7,1,-1.440421733,-1.021633699
4.65,1,-1.624091679,-1.250387645
4.6,1,-1.79727962,-1.495995982
4.55,1,-1.96021303,-1.757840412
4.45,1,-2.255825998,-2.32691187
